id,title,updatetime,wordcount,publication,tags,content,author
namsyntax_1203873,ILA trao tặng hai công trình cho người dân miền núi,,43,,Giáo dục,"ILA Việt Nam trao tặng công trình cầu dân sinh, nhà vệ sinh và 430 phần quà tại xã Trà Cang, huyện Nam Trà My, với tổng kinh phí 450 triệu đồng.",NamSyntax/vietnamese-news-classification
namsyntax_811907,Nữ học sinh xuất sắc lớp 9 mắc tâm thần phân liệt từ dấu hiệu lạ,,47,,Sức khỏe,"Đang học lớp 9, N. cảm thấy vô cùng áp lực và có nhiều biểu hiện hoang tưởng, nghe rõ ảo thanh trong đầu chê bai mình dẫn đến kích động.",NamSyntax/vietnamese-news-classification
namsyntax_308068,Xem phá hủy cao ốc chọc trời trong vài giây,,42,,Thế giới,"Trong khi xây dựng một tòa nhà có thể mất tới vài năm và chả có gì đáng xem
thì việc phá hủy nó lại là một cảnh vô cùng ấn tượng.",NamSyntax/vietnamese-news-classification
namsyntax_718397,DKRA: Giao dịch condotel tăng gần 3 lần trong năm ngoái,,40,,Bất động sản,"Năm ngoái, lượng tiêu thụ condotel sơ cấp đạt gần 3.100 căn, tăng 2,6 lần so cùng kỳ song chỉ tập trung ở một số khu vực, theo DKRA.",NamSyntax/vietnamese-news-classification
namsyntax_796834,Loạt công nghệ khi trồng răng implant tại Nha khoa Thùy Anh,,44,,Sức khỏe,"Phòng khám sử dụng máy chụp phim X - quang 3D CT Conebeam, phần mềm Simplant pro, máng hướng dẫn phẫu thuật 3D... hỗ trợ trồng răng nhanh chóng và tiết kiệm.",NamSyntax/vietnamese-news-classification
namsyntax_1185544,Cảnh sát cơ động Hà Nội bắt 2 vụ ma túy lớn trong đêm,,41,,Pháp luật,"Qua công tác tuần tra đêm khép kín địa bàn, 2 vụ vận chuyển ma túy đá với số lượng lớn trên địa bàn Hà Nội đ",NamSyntax/vietnamese-news-classification
namsyntax_1316057,Yan My yêu kiều trong trang phục vừa cổ điển vừa hiện đại,,32,,Đời sống,"Trong bộ ảnh mới, Yan My khoe vẻ đẹp yêu kiều trong các thiết kế tay phồng điệu đà.",NamSyntax/vietnamese-news-classification
namsyntax_1090516,Nhã Phương xác nhận đính hôn và cưới Trường Giang,,31,,Giải trí,"Trên trang fanpage của mình, Nhã Phương xác nhận sẽ tổ chức đính hôn và làm đám cưới với Trường Giang.",NamSyntax/vietnamese-news-classification
namsyntax_712382,Loạt gia dụng làm mới không gian sống,,36,,Bất động sản,"Một chiếc sen tắm hay cái kệ mới giúp phòng tắm bừng sáng, bộ drap giường mùa hè mang lại sự tươi mát, thông thoáng cho phòng ngủ.",NamSyntax/vietnamese-news-classification
namsyntax_905614,Hàng nghìn runner VM Cần Thơ đổ về expo ven sông Hậu,,39,,Thể thao,"Cần Thơ - 9.000 VĐV đến nhận vật phẩm, trải nghiệm gian hàng cùng không gian sông nước miền Tây trước thềm VnExpress Marathon Cần Thơ 2025.",NamSyntax/vietnamese-news-classification
namsyntax_967887,Rashford cáu giận đá tung cửa phòng thay đồ MU,,36,,Thể thao,"Sau khi bị truất quyền thi đấu trước Burnley, Marcus Rashford trút nỗi bực dọc bằng cách dùng chân đá vào cánh cửa phòng thay đồ.",NamSyntax/vietnamese-news-classification
namsyntax_1145542,"Tạm giữ 2 nhóm đối tượng, thu giữ 1 khẩu súng và 1 dao tự chế",,48,,Pháp luật,"Các đối tượng khai nhận mang hung khí đánh nhau, khi cả 2 nhóm đang tập hợp lực lượng, chuẩn bị ra điểm hẹn thì bị lực lượng công an phát hiện.",NamSyntax/vietnamese-news-classification
namsyntax_568699,Cục Đăng kiểm Việt Nam thử nghiệm dịch vụ công trực tuyến mức độ 3,,60,,Khoa học,"ictnews Cục Đăng kiểm Việt Nam (Bộ GTVT) vừa cung cấp thử nghiệm dịch vụ công trực tuyến mức độ 3 đối với các dịch vụ: thẩm định thiết kế xe cơ giới sản xuất lắp ráp trong nước, thẩm định thiết kế tàu biển.",NamSyntax/vietnamese-news-classification
namsyntax_1138948,Anh trai giết cả nhà em ở Đan Phượng xin lỗi linh hồn người đã khuất,,38,,Pháp luật,"Đại diện VKS đề nghị tử hình bị cáo Nguyễn Văn Đông, người sát hại cả nhà em trai ở Đan Phượng.",NamSyntax/vietnamese-news-classification
namsyntax_998145,Piano - đỉnh cao của các loại nhạc cụ,,39,,Giải trí,"Piano cấu thành bởi 7.500-12.000 bộ phận; âm vực đặc biệt, hiếm nhạc cụ nào sánh nổi; phải mất nhiều năm để hiểu cặn kẽ chiếc đàn bạn sở hữu.",NamSyntax/vietnamese-news-classification
namsyntax_1216600,Giáo dục Phần Lan: Người thầy cũng phải học tập không ngừng,,39,,Giáo dục,"Tại đất nước Phần Lan, việc học không bao giờ có điểm dừng. Không chỉ sinh viên mà cả người thầy cũng phải học tập liên tục.",NamSyntax/vietnamese-news-classification
namsyntax_804892,"Kiểm soát 5 'sát thủ' thầm lặng để tránh đột quỵ, đột tử",,42,,Sức khỏe,Chuyên gia cảnh báo xu hướng đột quỵ đang trẻ hóa và phần lớn đến từ những bệnh nền thầm lặng mà chúng ta thường chủ quan bỏ qua.,NamSyntax/vietnamese-news-classification
namsyntax_956266,"Lacazette hóa người hùng, Arsenal rộng cửa đi tiếp",,32,,Thể thao,- Lacazette ghi bàn duy nhất giúp Arsenal đánh bại Olympiacos ngay trên đất Hy Lạp ở lượt đi vòng 1/16 Europa League.,NamSyntax/vietnamese-news-classification
namsyntax_736769,"Hết Trung Quốc, các thành phố giàu có Nhật Bản cũng thành “thị trấn ma” vì corona",,52,,Bất động sản,"Khi số lượng ca nhiễm virus corona gia tăng một cách chóng mặt, người dân Nhật Bản đã bắt đầu không còn muốn rời khỏi nhà, khiến các khu phố không còn một bóng người.",NamSyntax/vietnamese-news-classification
namsyntax_65125,Vị công an xã 61 tuổi bộc bạch tình yêu nghề khiến Giám đốc Công an xúc động,,61,,Thời sự,"Nhận khen thưởng chiến công tham gia phá vụ án cướp tiệm vàng, ông Hoàng Văn Tuyên, cán bộ Công an xã bán chuyên trách ở Hải Phòng nói về tình yêu nghề khiến Giám đốc Công an tỉnh Hải Dương xúc động.",NamSyntax/vietnamese-news-classification
namsyntax_768947,Châu Âu khuyến nghị sử dụng thuốc kháng thể đơn dòng Evusheld,,36,,Sức khỏe,Cơ quan Quản lý Dược phẩm châu Âu (EMA) khuyến nghị sử dụng hỗn hợp kháng thể đơn dòng Evusheld nhằm ngăn ngừa Covid-19.,NamSyntax/vietnamese-news-classification
namsyntax_1128927,Đạo chích đóng vai người đi xin việc,,31,,Pháp luật,Nhật Bản - Kohei Nojima (36 tuổi) trộm tiền tại ít nhất 30 cửa hàng tiện ích trong ngày đầu tiên đi làm.,NamSyntax/vietnamese-news-classification
namsyntax_1331896,Ngắm những lâu đài cổ bên dòng sông Rhein,,52,,Đời sống,"Đoạn trung lưu thượng sông Rhein đã được UNESCO công nhận là di sản văn
hóa thế giới năm 2002 nhờ vào sự kết hợp hài hòa và độc đáo các yếu tố
về địa chất, lịch sử, văn hóa và công nghiệp.",NamSyntax/vietnamese-news-classification
namsyntax_25592,37 người thoát chết bên mép vực trong vụ sạt lở đèo Bảo Lộc,,53,,Thời sự,"Lâm Đồng - Lời kể tài xế Bằng cùng hình ảnh giám sát hành trình cho thấy học sinh, phụ huynh nhốn nháo khi xe khách bị đất lở đẩy nằm chênh vênh mép đèo sâu hơn 200 m.",NamSyntax/vietnamese-news-classification
namsyntax_338647,PNJ trao một tỷ đồng hỗ trợ phụ nữ khó khăn,,41,,Kinh doanh,PNJ vừa trích một tỷ đồng từ hoạt động bán hàng gây quỹ giúp cho 500 phụ nữ tại 4 tỉnh thành vượt qua khó khăn do tác động Covid-19.,NamSyntax/vietnamese-news-classification
namsyntax_92493,Bài 4: Tiêu chuẩn nào để lựa chọn cán bộ cấp chiến lược “người tài”,,62,,Thời sự,"“Một người lo bằng kho người làm” câu nói của người xưa để lại nhắc nhở chúng ta quan tâm đến người tài, nhất là xây dựng tiêu chuẩn, cơ chế chính sách thu hút người tài, cán bộ cấp chiến lược đại hội XIII của Đảng.",NamSyntax/vietnamese-news-classification
namsyntax_1073916,Chuyện tình cảm của danh ca Hương Lan đi vào nhạc Lam Phương thế nào?,,63,,Giải trí,"Trong lần tái xuất hiếm hoi mùa dịch Covid-19 trên YouTube với chương trình: “Tình ca Lam Phương”, danh ca Hương Lan đã hát rất nhiều sáng tác nổi tiếng và giới thiệu một số sáng tác mới hoặc ít người biết của nhạc sĩ tài danh này.",NamSyntax/vietnamese-news-classification
namsyntax_732975,ĐHCĐ bất thường SJS: Ông Đỗ Văn Bình đã dành được 1 ghế trong Thành viên HĐQT,,47,,Bất động sản,"Sau khi loại trừ cổ phiếu quỹ của Sudico có 74,8% cổ phần có quyền biểu
quyết tham dự Đại hội, nên Đại hội được tổ chức theo đúng Luật.",NamSyntax/vietnamese-news-classification
namsyntax_456323,EcoLife Capitol bán hết 90% căn hộ giai đoạn 1,,57,,Kinh doanh,"Sáng 28/11/2015 lễ mở bán đợt cuối giai đoạn 1 dự án EcoLife Capitol do Hệ thống Siêu thị dự án Bất động sản tổ chức tại Hà Nội thu hút gần 400 khách hàng đến tham dự, tìm hiểu và đặt mua căn hộ dự án.",NamSyntax/vietnamese-news-classification
namsyntax_1292435,"Quà tặng 8/3 cho nhân viên nữ, gắn kết tình đồng nghiệp",,39,,Đời sống,"Món quà 8/3 tặng nhân viên nữ thể hiện sự ghi nhận của lãnh đạo, đồng nghiệp dành cho những cống hiến của họ trong công việc.",NamSyntax/vietnamese-news-classification
namsyntax_171389,Viết lưu bút chia tay lên... ngực bạn gái,,38,,Thời sự,"Nam sinh lớp 12 ""liều"" viết lưu bút chia tay lên áo trước ngực bạn gái với lời nhắn nhủ: ""Hãy mãi đặt tên tớ trong tim bạn nhé!""",NamSyntax/vietnamese-news-classification
namsyntax_720977,Van Phuc Group khởi công hầm dự án Diamond Sky,,47,,Bất động sản,"TP HCM - Van Phuc Group khởi công hạng mục hầm dự án Diamond Sky ngày 8/1, đánh dấu giai đoạn thi công mới của tổ hợp căn hộ cao tầng đầu tiên tại Van Phuc City.",NamSyntax/vietnamese-news-classification
namsyntax_370303,100 quốc gia đã cam kết Net Zero,,35,,Kinh doanh,"100 quốc gia đã cam kết Net Zero, trong đó Phần Lan đặt mục tiêu về đích sớm nhất vào 2035, theo thống kê của Climate Watch.",NamSyntax/vietnamese-news-classification
namsyntax_1288709,Chữa lành tâm hồn bằng thái độ sống tích cực,,42,,Đời sống,"Để có được năng lượng tích cực, trước tiên phải tìm đến môi trường, con người có năng lượng tích cực để họ đánh thức năng lượng này bên trong chúng ta.",NamSyntax/vietnamese-news-classification
namsyntax_647883,Top game online dạy game thủ cách 'sống còn' rất khắc nghiệt,,39,,Khoa học,Đây là những game online ném game thủ vào một thế giới vô cùng khắc nghiệt và bắt người chơi phải tìm cách sống sót trong đó.,NamSyntax/vietnamese-news-classification
namsyntax_1184231,Bắt đối tượng chở 32 tay gấu bốc mùi hôi thối,,39,,Pháp luật,"Trong bao dứa Tùng chở theo có chứa 32 chiếc chân, tay động vật nghi là
của gấu đang trong quá trình phân hủy, bốc mùi hôi thối.",NamSyntax/vietnamese-news-classification
namsyntax_726578,"Chuyện lạ ở TP.HCM: Nơi giá đất 300 triệu đồng/m2, biệt thự xây dở không người ở",,55,,Bất động sản,"Không chỉ căn hộ chung cư, giá đất nền tại khu vực này đang được rao bán với giá cao ngất ngưởng. Không ít biệt thự xây dựng dang dở rồi bỏ hoang hoặc thành nơi chăn bò.",NamSyntax/vietnamese-news-classification
namsyntax_1258323,Hồng Kông thu hút sinh viên đại lục,,40,,Giáo dục,"11 thí sinh đạt kết quả cao nhất trong kỳ thi năm nay được nhận vào
trường đại học danh tiếng Hồng Kông đều đến từ các tỉnh lẻ của Trung Quốc.",NamSyntax/vietnamese-news-classification
namsyntax_722472,"Mệnh Hỏa nên trồng 6 loại cây này để vượng vận, phát tài",,47,,Bất động sản,"Theo phong thủy học, người mệnh Hỏa có thể đặt những chậu cây hợp mệnh hỏa như: cây hồng môn, cây phú quý, cây vạn lộc,... trong nhà để kéo tài lộc về nhà.",NamSyntax/vietnamese-news-classification
namsyntax_528033,"Thủ tướng: 'Dữ liệu của Việt Nam còn rời rạc, cục bộ'",,39,,Khoa học,"Thủ tướng Phạm Minh Chính đánh giá dữ liệu đóng vai trò quan trọng nhất trong chuyển đổi số, nhưng lại chưa được quan tâm đúng mức.",NamSyntax/vietnamese-news-classification
namsyntax_735994,‘Thực đơn’ BĐS cho người ít tiền: Đỏ mắt tìm,,58,,Bất động sản,"Từ đầu năm tới nay, nhiều doanh nghiệp bất động sản liên tục tung hàng ra thị trường, tuy nhiên các dự án này chủ yếu đến từ phân khúc tầm trung và cao cấp. Trong khi đó nguồn cung căn hộ giá rẻ ngày càng ít đi.",NamSyntax/vietnamese-news-classification
namsyntax_920070,Tuyển bóng chuyền nữ Việt Nam thua CH Czech tại giải thế giới,,40,,Thể thao,Dù thi đấu rất cố gắng nhưng tuyển bóng chuyền nữ Việt Nam phải chịu thua 0-3 trước CH Czech tại bán kết FIVB Challenger Cup 2024.,NamSyntax/vietnamese-news-classification
namsyntax_1122993,Cao Thái Sơn: Adam Nguyễn lợi dụng tôi để PR,,49,,Giải trí,"Cao Thái Sơn cho rằng, Thuận sắp tham gia một bộ phim nên cố tình lợi dụng tên tuổi của
anh để PR chứ không có chuyện anh tạo ra ""màn kịch"" này để PR cho album
sắp tới.",NamSyntax/vietnamese-news-classification
namsyntax_543285,Lý do smartphone ngày nay nhanh gặp tình trạng bộ nhớ đầy,,35,,Khoa học,Dung lượng game ngày càng lớn là một trong những nguyên nhân khiến smartphone của người dùng nhanh bị hết bộ nhớ trong.,NamSyntax/vietnamese-news-classification
namsyntax_827239,"Sáng 4/10, Hà Nội thêm 6 ca Covid-19, có 5 người ở BV Việt Đức",,48,,Sức khỏe,Trong 6 ca mắc Covid-19 mới có 5 người là bệnh nhân điều trị tại BV Hữu nghị Việt Đức. Các ca được phát hiện tại khu phong tỏa và khu cách ly.,NamSyntax/vietnamese-news-classification
namsyntax_36368,25.600 người đã nhận tiền trợ cấp thôi việc do tinh gọn bộ máy,,48,,Thời sự,"Hết tháng 6, cả nước có 25.611 người đã nhận tiền trợ cấp nghỉ hưu và thôi việc do tinh gọn bộ máy hệ thống chính trị, theo thống kê của Bộ Nội vụ.",NamSyntax/vietnamese-news-classification
namsyntax_987799,"Vì quá xinh, nữ trọng tài quyết khoe 3 vòng",,41,,Thể thao,"Ana Paula Oliveira từng là một nữ trọng tài đặc biệt, sẵn sàng khoe mình trên tạp chí Playboy, và hiện giữ vai trò một nữ nhà báo say mê Neymar.",NamSyntax/vietnamese-news-classification
namsyntax_508194,Kỹ thuật số - nền móng của các thành phố thông minh,,68,,Khoa học,"Việc tích hợp công nghệ vào hạ tầng đô thị không chỉ giúp quản lý nguồn lực hiệu quả mà còn tạo ra một môi trường sống an toàn, tiện nghi và bền vững. Trong quá trình này, Big Data và AI là một trong những yếu tố quan trọng để đảm bảo sự thành công.",NamSyntax/vietnamese-news-classification
namsyntax_131482,Thủ tướng: Địa phương có kinh tế cũng ít quan tâm đến cai nghiện,,40,,Thời sự,"Thủ tướng Nguyễn Xuân Phúc chiều nay đã chủ trì hội nghị
trực tuyến toàn quốc về công tác phòng, chống và cai nghiện ma
túy.",NamSyntax/vietnamese-news-classification
namsyntax_745157,Đất chưa có sổ đỏ vẫn có thể đăng ký thông tin đất đai,,67,,Bất động sản,Bộ NN&MT đang xây dựng cơ sở dữ liệu từ nguồn gốc đất đai. Việc xây dựng cơ sở dữ liệu đất đai không phụ thuộc hoàn toàn vào việc đã có sổ đỏ hay chưa. Đất chưa đủ điều kiện cấp sổ đỏ vẫn có thể đăng ký thông tin đất đai.,NamSyntax/vietnamese-news-classification
namsyntax_112421,Bộ trưởng Công an bổ nhiệm nhân sự mới,,38,,Thời sự,"Sáng nay, Công an tỉnh Lào Cai tổ chức lễ công bố quyết định của Bộ trưởng Công an về việc bổ nhiệm Phó Giám đốc Công an tỉnh.",NamSyntax/vietnamese-news-classification
namsyntax_191967,"Người đàn ông bị ‘thao túng tâm lý’, nhiều lần rút tiền đưa người tình lừa đảo",,54,,Thời sự,"Sau khi bị “thao túng tâm lý”, nhiều lần ra ngân hàng rút tiền đưa cho nhân tình, người đàn ông ngã ngửa khi biết thân phận thật của kẻ lừa đảo vừa bị bắt truy nã.",NamSyntax/vietnamese-news-classification
namsyntax_894633,Djokovic: 'Rút lui là quyết định khó khăn',,33,,Thể thao,Pháp - Hạt giống số một Novak Djokovic thất vọng khi phải bỏ Roland Garros ngay trước tứ kết vì chấn thương đầu gối phải.,NamSyntax/vietnamese-news-classification
namsyntax_1044074,Nhạc phim 'Ván bài lật ngửa' sẽ được vang lên trong đêm nhạc Thanh Tùng,,61,,Giải trí,"Ngày 29/8 tại Hà Nội, đại diện gia đình cố nhạc sĩ Thanh Tùng công bố dự án Legacy of Love (Di sản của tình yêu) - buổi hòa nhạc theo hình thức classical crossover (dàn nhạc giao hưởng kết hợp với ban nhạc điện tử).",NamSyntax/vietnamese-news-classification
namsyntax_1320902,Chàng trai cầu hôn bạn gái tại cây cầu cao nhất thế giới,,58,,Đời sống,"Cuối năm 2016, Keow Wee Loong - nhiếp ảnh gia đến từ Malaysia - trở thành tâm điểm trên mạng khi cầu hôn bạn gái Marta Sibielak (người Ba Lan) tại cây cầu cao nhất thế giới Beipanjiang Duge Bridge (565 m, ở Trung Quốc).",NamSyntax/vietnamese-news-classification
namsyntax_1137555,"Xóa sổ ổ nhóm tín dụng đen, phát hiện kho súng đạn, đao kiếm",,43,,Pháp luật,"Khám xét đồng loạt nơi hoạt động ổ tín dụng đen, lực lượng chức năng Quảng Bình phát hiện nhiều dao, kiếm, súng tự chế, mã tấu các loại.",NamSyntax/vietnamese-news-classification
namsyntax_215193,Việt Nam sơ tán thêm 400 công dân từ Myanmar,,38,,Thế giới,"Việt Nam hồi hương thêm gần 400 công dân kẹt tại miền bắc Myanmar do xung đột, sau khi hồi hương hơn 1.000 người trong đợt đầu tiên.",NamSyntax/vietnamese-news-classification
namsyntax_1155999,"6 lầm tưởng về tiền lương, bảo hiểm xã hội trong giãn cách",,47,,Pháp luật,"Nhiều doanh nghiệp cho người lao động làm việc tại nhà, nghỉ việc không lương khi giãn cách xã hội. Vậy, quyền lợi về tiền lương, bảo hiểm sẽ được thực hiện thế nào?",NamSyntax/vietnamese-news-classification
namsyntax_380435,Giá bạc hôm nay 9/1/2026: Bật tăng trở lại tới 2 triệu/kg,,32,,Kinh doanh,"Giá bạc hôm nay 9/1/2026 tăng trở lại sau chuỗi ngày suy yếu, có thương hiệu đắt thêm 2 triệu/kg.",NamSyntax/vietnamese-news-classification
namsyntax_1057578,"Sau khi nghỉ việc ở VTV, MC Minh Hà đóng phim cùng Việt Anh",,37,,Giải trí,"Sau khi rời VTV, MC Minh Hà bất ngờ quay lại làm diễn viên với một vai nhỏ trong 'Hành trình công lý'.",NamSyntax/vietnamese-news-classification
namsyntax_1210556,"Nam sinh 15 tuổi ở Hải Phòng rời nhà 17 ngày, gia đình mất liên lạc",,55,,Giáo dục,"Nam sinh 15 tuổi ở Hải Phòng rời nhà đi rồi mất liên lạc, gia đình lo lắng đã trình báo chính quyền địa phương và đăng thông tin lên mạng xã hội nhờ cộng đồng tìm kiếm giúp.",NamSyntax/vietnamese-news-classification
namsyntax_846422,Su hào - thần dược tăng cường miễn dịch vào mùa đông,,43,,Sức khỏe,"Các chuyên gia dinh dưỡng khuyên nếu bạn thường xuyên ăn su hào vào
mùa đông sẽ giúp tăng cường sức khỏe hệ miễn dịch và giúp máu lưu thông
tốt.",NamSyntax/vietnamese-news-classification
namsyntax_188168,Ô tô Santafe 'bơi' dưới cống,,48,,Thời sự,"Khoảng 14 giờ ngày
14.6, tại tổ 4, khu 8, phường Hồng Hải, TP Hạ Long, Quảng Ninh, một chiếc ô
tô Santafe đã lao xuống cống thoát nước bên đường sau khi tránh gấp một
chiếc xe máy đi ngược chiều.",NamSyntax/vietnamese-news-classification
namsyntax_62879,TP.HCM sẽ xử lý dứt điểm vụ bức tường giữa 2 khu dân cư cao cấp,,54,,Thời sự,Chỉ một bức tường cao 2m nhưng đã chắn toàn bộ sự kết nối giao thông dọc đoạn đường ven sông. TP.HCM sẽ xử lý dứt điểm sự việc tại hai khu dân cư Vinhomes và Saigon Pearl.,NamSyntax/vietnamese-news-classification
namsyntax_940544,"Xuân Trường, Hải Huy mắc Covid-19, tuyển Việt Nam đón Hoàng Anh",,43,,Thể thao,"HLV Park Hang Seo buộc phải đôn Hoàng Anh lên tuyển Việt Nam, sau khi nhận liên tiếp tin không vui về lực lượng trước trận gặp Oman và Nhật Bản.",NamSyntax/vietnamese-news-classification
namsyntax_743130,Cửa chính sai phong thủy khiến “tiền ra như nước Sông Đà”,,33,,Bất động sản,"Cửa nhà là nơi tài lộc, may mắn,...đi vào nên cần chú ý rất nhiều để tránh thất thoát của cải.",NamSyntax/vietnamese-news-classification
namsyntax_289096,Dung mạo thời trẻ của các Tổng thống Mỹ,,23,,Thế giới,Business Insider liệt kê hình ảnh ngày nhỏ của một số Tổng thống Mỹ.,NamSyntax/vietnamese-news-classification
namsyntax_154707,Một người dân thắng kiện UBND TP.HCM,,45,,Thời sự,"Cho rằng quyết định hành chính của UBND TP.HCM về việc thu hồi hơn 600m2 tầng trệt một căn nhà là trái luật, TAND TP.HCM đã tuyên hủy quyết định trên và người dân được tuyên thắng kiện.",NamSyntax/vietnamese-news-classification
namsyntax_1317843,Những khoảnh khắc không thể nào quên của U23 Việt Nam,,55,,Đời sống,Mặc dù vuột mất chiếc cúp vô địch Châu Á nhưng đội tuyển U23 vẫn trở thành những người hùng trong hàng triệu trái tim người hâm mộ. Hãy cùng xem lại những khoảnh khắc lịch sử đáng tự hào của U23 Việt Nam.,NamSyntax/vietnamese-news-classification
namsyntax_1051565,"Hà Trần, Hoa hậu Thiên Ân đóng MV của Orange",,38,,Giải trí,"Diva Hà Trần, Hoa hậu Thiên Ân và ca sĩ Hoàng Dũng đóng vai khách mời trong MV ""Có đau thì đau một mình"" của ca sĩ Orange.",NamSyntax/vietnamese-news-classification
namsyntax_1220236,Điểm chuẩn lớp 10 và cơn đau đầu dễ chịu của phụ huynh,,63,,Giáo dục,"Trái ngược với sự lo lắng thấp thỏm chuyện con đỗ trượt vào lớp 10 của nhiều phụ huynh ở Hà Nội, một số cha mẹ cũng đau đầu nhưng lại là những cơn đau đầu dễ chịu khi có nhiều sự lựa chọn vì con trúng tuyển nhiều trường.",NamSyntax/vietnamese-news-classification
namsyntax_1063270,MC Mai Ngọc VTV đẹp nhất trong vòng tay... ông xã,,34,,Giải trí,"Hậu Covid-19, MC xinh đẹp nhất nhì VTV cùng chồng có chuyến nghỉ dưỡng xả hơi, sốc lại tinh thần và sức khỏe.",NamSyntax/vietnamese-news-classification
namsyntax_903027,Mbappe lần đầu giành Giày Vàng châu Âu,,36,,Thể thao,"Chỉ ghi một bàn ở vòng cuối Ngoại hạng Anh, Mohamed Salah không thể tranh giải thưởng Giày Vàng châu Âu với tiền đạo Real Madrid, Kylian Mbappe.",NamSyntax/vietnamese-news-classification
namsyntax_1150570,Bác sỹ Chiêm Quốc Thái đề nghị làm rõ kẻ chủ mưu giết mình,,55,,Pháp luật,"Theo ông Thái, bị cáo Ngọc khai chỉ nhờ Thanh đánh dằn mặt trong khi Thanh nhận tiền từ bác sỹ Sen nên nghi vấn có thể bà Sen là chủ mưu giết mình vì cả 2 có nhiều thâm thù.",NamSyntax/vietnamese-news-classification
namsyntax_1284128,"Ông bố đơn thân một đời lam lũ, 12 năm cõng con đi học ở miền Tây",,40,,Đời sống,"12 năm qua ở miền Tây, hình ảnh ông bố đơn thân cõng con bị tật đến trường khiến nhiều người cảm phục.",NamSyntax/vietnamese-news-classification
namsyntax_723990,"Thủ tướng chỉ đạo, khu Ngoại giao đoàn vẫn ‘nóng’ điều chỉnh quy hoạch",,61,,Bất động sản,"- Ngày 12/5, hàng trăm cư dân khu đô thị Ngoại giao đoàn (quận Bắc Từ Liêm, Hà Nội) cùng nhau căng băng rôn phản đối việc điều chỉnh quy hoạch xây bệnh viện u bướu tại đây, yêu cầu chủ đầu tư Hancorp trả sổ đỏ…",NamSyntax/vietnamese-news-classification
namsyntax_194329,Đại sứ Italy tại Australia rơi từ ban công tử vong,,41,,Thế giới,"Đại sứ Italy tại Australia Francesca Tardioli, 56 tuổi, được phát hiện tử vong sau khi rơi từ ban công tầng ba căn nhà ở vùng Umbria, miền bắc Italy.",NamSyntax/vietnamese-news-classification
namsyntax_1260996,Tôi thật hạnh phúc khi có mẹ,,31,,Đời sống,"Không chỉ là cô giáo được nhiều học trò tin quý, trở về nhà, mẹ còn làm tốt nhiều vai trò trong gia đình.",NamSyntax/vietnamese-news-classification
namsyntax_731028,Masteri Centre Point làm ‘nóng’ thị trường với chính sách hấp dẫn,,46,,Bất động sản,Dự án Masteri Centre Point nằm trong đại đô thị Grand Park (TP.Thủ Đức) “chiếm sóng” thị trường nhờ chính sách bán hàng “toàn thắng” gây sự chú ý với đông đảo khách hàng.,NamSyntax/vietnamese-news-classification
namsyntax_1246774,10 kiểu người bạn nên tránh xa bằng mọi giá,,39,,Giáo dục,"Quan trọng chẳng kém gì việc kết thân với người tốt, chúng ta cũng cần học cách tránh xa hoặc có cách ""tự vệ"" trước những tuýp người  này.",NamSyntax/vietnamese-news-classification
namsyntax_575082,"Tiết lộ One Piece 906: Bỏ qua Reverie, nhóm Mũ Rơm sẽ",,34,,Khoa học,"Bạn biết chưa? Theo dự đoán, vương quốc Wano và nhóm Mũ Rơm sẽ xuất hiện trong One Piece Chapter 906 đấy.",NamSyntax/vietnamese-news-classification
namsyntax_362729,Sacombank ra mắt hai dòng thẻ mới,,30,,Kinh doanh,"Sacombank phát hành thẻ tín dụng và thẻ thanh toán Platinum American Express, hoàn tiền cho các giao dịch thanh toán, du lịch.",NamSyntax/vietnamese-news-classification
namsyntax_880423,Kane ghi bàn trận thứ năm liên tiếp ở Ngoại hạng Anh,,37,,Thể thao,"Anh - Tiền đạo Harry Kane ghi bàn phạt đền giúp Tottenham hạ đội khách Everton 2-0, ở vòng 11 Ngoại hạng Anh tối 15/10.",NamSyntax/vietnamese-news-classification
namsyntax_835065,"Bệnh nhân 92 mắc Covid-19 là người Lâm Đồng, trở về từ Pháp",,39,,Sức khỏe,"- Chiều 21/3, Bộ Y tế công bố thêm 1 trường hợp mắc Covid-19, nâng tổng số ca bệnh trong cả nước lên con số 92.",NamSyntax/vietnamese-news-classification
namsyntax_1282358,Những nghề khó lấy vợ ở Nhật,,38,,Đời sống,"Bị từ chối hẹn hò chỉ vì là nhiếp ảnh gia, Hiroshi là một trong nhiều nam giới chấp nhận độc thân do định kiến về nghề nghiệp ""không ổn định"".",NamSyntax/vietnamese-news-classification
namsyntax_737630,Khốn khổ vì mua đất 15 năm không được giao nền,,55,,Bất động sản,"Bỏ tiền mua đất đã 15 năm nhưng chưa được Công ty Cổ phần Đầu tư Kinh doanh nhà (Intresco) giao đất để xây nhà, hàng chục khách hàng đã tụ tập trước trụ sở công ty này căng băng rôn để phản đối.",NamSyntax/vietnamese-news-classification
namsyntax_472242,Đầu tư vào Casino tại VN: “Miếng bánh nhiều người thèm”,,60,,Kinh doanh,"Thời gian gần đây, khi vụ kiện đòi 55,5 triệu USD tiền thắng bạc của
ông Ly Sam đi đến hồi ngã
ngũ thì cũng là lúc Bộ Tài chính vừa trình Chính phủ Dự thảo Nghị định
về quản lý casino và trò chơi điện tử có thưởng.",NamSyntax/vietnamese-news-classification
